"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in local currency, unless specified"
"Definitions:"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","promotional rebates","selling fees","fba fees","other transaction fees","other","total"
"17 Mar 2025 9:24:26 PM UTC","24461519002","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-2,666.54","-2,666.54"
"17 Mar 2025 10:54:14 PM UTC","24461519002","Order","171-4021960-9693112","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","3","amazon.ae","Amazon","Ras Al Khaimah","","","272.97","0","0","-27.30","-33.08","0","0","212.59"
"17 Mar 2025 11:35:58 PM UTC","24461519002","Order","403-0058994-4219510","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","45.99","1.50","-1.50","-4.60","-9.45","0","0","31.94"
"18 Mar 2025 5:05:44 AM UTC","24461519002","Order","404-7075149-7717956","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","0.75","-0.75","-36.40","-11.03","0","0","43.56"
"18 Mar 2025 5:05:44 AM UTC","24461519002","Order","404-7075149-7717956","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","3","amazon.ae","Amazon","Dubai","","","272.97","2.25","-2.25","0","-33.08","0","0","239.89"
"18 Mar 2025 6:16:24 AM UTC","24461519002","Order","408-4666520-4458742","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","0.60","-0.60","-59.00","-14.70","0","0","221.30"
"18 Mar 2025 6:16:24 AM UTC","24461519002","Order","408-4666520-4458742","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","0.60","-0.60","0","-14.70","0","0","280.30"
"18 Mar 2025 12:03:25 PM UTC","24476464922","Order","408-0200143-4175556","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","2","amazon.ae","Amazon","Dubai","","","119.98","10.00","-10.00","-12.00","-21.00","0","0","86.98"
"18 Mar 2025 9:12:30 PM UTC","24476464922","Order","404-1660027-9917912","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","10.00","0","-6.00","-20.50","0","0","43.49"
"18 Mar 2025 11:31:49 PM UTC","24476464922","Order","405-5540088-2126707","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Abu Dhabi","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"19 Mar 2025 12:15:53 AM UTC","24476464922","Order","403-2416286-4875503","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","1.50","-51.50","-24.50","-14.70","0","0","205.80"
"19 Mar 2025 12:36:20 AM UTC","24476464922","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-1,388.47","-1,388.47"
"19 Mar 2025 4:34:11 AM UTC","24476464922","Order","171-6707544-3013111","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","0.60","-0.60","-9.10","-11.03","0","0","70.86"
"19 Mar 2025 5:05:42 AM UTC","24476464922","Order","406-4471425-2768329","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","أبوظبي","","","79.00","0.43","-0.43","-6.32","-9.45","0","0","63.23"
"19 Mar 2025 5:31:17 AM UTC","24476464922","Order","171-2064925-8639522","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","1.00","-1.00","-9.10","-11.03","0","0","70.86"
"19 Mar 2025 3:53:15 PM UTC","24476464922","Order","405-7577288-5457157","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Abu Dhabi","","","79.00","0.25","-0.25","-6.32","-9.45","0","0","63.23"
"19 Mar 2025 8:49:28 PM UTC","24476464922","Order","405-4056049-1584340","0V-8J8R-75X7","GEEEKART 500g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless,Transparent Solar Cure Sunlight Activated Resinfor D","1","amazon.ae","Amazon","Dubai","","","75.99","0","0","-7.60","-10.50","0","0","57.89"
"19 Mar 2025 8:59:39 PM UTC","24476464922","Order","404-1878645-5933942","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","3","amazon.ae","Amazon","Dubai","","","272.97","3.00","-3.00","-27.30","-33.08","0","0","212.59"
"19 Mar 2025 10:06:22 PM UTC","24476464922","Order","408-7158729-9979551","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","الشارقة","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"20 Mar 2025 12:25:23 AM UTC","24476464922","Order","171-3415482-7884316","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","2.00","-2.00","-6.00","-10.50","0","0","43.49"
"20 Mar 2025 6:13:20 AM UTC","24484777802","Order","405-5850652-1660356","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Sharjah","","","59.99","3.00","0","-6.00","-13.50","0","0","43.49"
"20 Mar 2025 7:07:36 AM UTC","24484777802","Order","408-8907137-3699521","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","1.00","-26.00","-54.00","-14.70","0","0","201.30"
"20 Mar 2025 7:07:36 AM UTC","24484777802","Order","408-8907137-3699521","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","1.00","-26.00","0","-14.70","0","0","255.30"
"20 Mar 2025 8:55:08 PM UTC","24484777802","Order","171-5110828-0619500","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","5.00","-5.00","-6.00","-10.50","0","0","43.49"
"20 Mar 2025 9:02:30 PM UTC","24484777802","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-1,021.22","-1,021.22"
"20 Mar 2025 9:06:12 PM UTC","24484777802","Order","404-8817442-7795503","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","الفجيرة","","","90.99","3.33","-3.33","-9.10","-14.37","0","3.34","70.86"
"20 Mar 2025 9:39:43 PM UTC","24484777802","Order","408-0297373-3509951","0V-8J8R-75X7","GEEEKART 500g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless,Transparent Solar Cure Sunlight Activated Resinfor D","1","amazon.ae","Amazon","Dubai","","","75.99","1.50","-1.50","-7.60","-10.50","0","0","57.89"
"20 Mar 2025 9:49:22 PM UTC","24484777802","Order","403-4825445-2052331","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","7.00","0","-6.00","-22.50","0","5.00","43.49"
"20 Mar 2025 10:11:06 PM UTC","24484777802","Order","407-6000504-5924338","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Abu Dhabi","","","90.99","1.11","-1.11","-9.10","-11.03","0","0","70.86"
"20 Mar 2025 10:34:58 PM UTC","24484777802","Refund","403-4825445-2052331","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","-59.99","-7.00","0","6.00","12.00","0","-5.00","-53.99"
"20 Mar 2025 11:20:21 PM UTC","24484777802","Order","406-1955322-0170706","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Abu Dhabi","","","59.99","10.00","0","-6.00","-20.50","0","0","43.49"
"20 Mar 2025 11:56:12 PM UTC","24484777802","Order","405-3930805-3955507","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","10.00","-10.00","-29.50","-14.70","0","0","250.80"
"21 Mar 2025 5:08:39 AM UTC","24498298632","Order","405-7733641-0681944","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","45.99","0.60","-0.60","-4.60","-9.45","0","0","31.94"
"21 Mar 2025 5:20:27 AM UTC","24498298632","Order","406-6879539-5549137","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","45.99","0.60","-0.60","-4.60","-9.45","0","0","31.94"
"21 Mar 2025 5:21:51 AM UTC","24498298632","Order","171-9017001-3325148","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","3.00","0","-6.00","-13.50","0","0","43.49"
"21 Mar 2025 5:32:05 AM UTC","24498298632","Order","408-0910297-0541910","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0.50","-0.50","-6.00","-10.50","0","0","43.49"
"21 Mar 2025 6:53:10 AM UTC","24498298632","Order","403-0415856-0384303","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","4.50","0","-6.00","-17.50","0","2.50","43.49"
"21 Mar 2025 7:47:11 AM UTC","24498298632","Order","406-1223484-3488337","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","45.99","3.34","-3.34","-4.60","-9.45","0","0","31.94"
"21 Mar 2025 11:48:47 AM UTC","24498298632","Order","406-8261213-0411509","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"21 Mar 2025 8:20:30 PM UTC","24498298632","Order","403-3765829-6822718","0V-8J8R-75X7","GEEEKART 500g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless,Transparent Solar Cure Sunlight Activated Resinfor D","1","amazon.ae","Amazon","Abu Dhabi","","","75.99","0.60","-0.60","-7.60","-10.50","0","0","57.89"
"21 Mar 2025 9:13:29 PM UTC","24498298632","Order","404-3560971-2747531","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","3","amazon.ae","Amazon","Dubai","","","272.97","3.00","-3.00","-27.30","-33.08","0","0","212.59"
"21 Mar 2025 9:58:32 PM UTC","24498298632","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-1,026.98","-1,026.98"
"21 Mar 2025 10:01:15 PM UTC","24498298632","Order","406-6839153-3005958","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","1.40","0","-9.10","-12.43","0","0","70.86"
"21 Mar 2025 10:59:42 PM UTC","24498298632","Order","404-1561401-8115502","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","6.00","0","-6.00","-16.50","0","0","43.49"
"22 Mar 2025 5:45:15 AM UTC","24498298632","Order","407-8547807-4308351","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","1.00","-1.00","-6.00","-10.50","0","0","43.49"
"22 Mar 2025 5:50:54 AM UTC","24498298632","Order","171-4302537-2392337","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0.75","-0.75","-6.00","-10.50","0","0","43.49"
"22 Mar 2025 1:11:49 PM UTC","24498298632","Order","405-0527204-8191531","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","أبوظبي","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"22 Mar 2025 8:15:28 PM UTC","24498298632","Order","402-3717304-4258735","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","1.50","-1.50","-6.00","-10.50","0","0","43.49"
"22 Mar 2025 9:32:24 PM UTC","24498298632","Order","403-1004262-0192323","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"22 Mar 2025 9:44:07 PM UTC","24498298632","Order","403-6972202-6696348","0V-8J8R-75X7","GEEEKART 500g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless,Transparent Solar Cure Sunlight Activated Resinfor D","1","amazon.ae","Amazon","Dubai","","","75.99","3.34","-3.34","-7.60","-10.50","0","0","57.89"
"22 Mar 2025 11:08:38 PM UTC","24498298632","Order","171-6544825-0717902","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Abu Dhabi","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"22 Mar 2025 11:08:58 PM UTC","24498298632","Order","406-8537692-1994742","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"23 Mar 2025 4:17:50 AM UTC","24498298632","Order","406-9405026-5528346","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0.75","-0.75","-6.00","-10.50","0","0","43.49"
"23 Mar 2025 5:43:53 AM UTC","24498298632","Order","402-0149964-0792308","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Dubai","","","79.00","3.00","0","-6.32","-12.45","0","0","63.23"
"23 Mar 2025 6:38:13 AM UTC","24498298632","Order","404-8673060-4877923","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","الشارقة","","","90.99","1.50","-1.50","-9.10","-11.03","0","0","70.86"
"23 Mar 2025 2:58:10 PM UTC","24498298632","Order","408-9606376-4523565","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","2","amazon.ae","Amazon","Dubai","","","590.00","3.00","-3.00","-59.00","-29.40","0","0","501.60"
"23 Mar 2025 3:09:06 PM UTC","24498298632","Order","406-7662827-6934731","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Ajman","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"23 Mar 2025 8:43:03 PM UTC","24498298632","Order","402-8811291-3749116","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","دبي","","","45.99","0.60","-0.60","-4.60","-9.45","0","0","31.94"
"23 Mar 2025 8:48:39 PM UTC","24498298632","Order","402-7507213-2247527","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","العين","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"23 Mar 2025 9:43:01 PM UTC","24498298632","Order","406-1771212-1659547","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Sharjah","","","90.99","1.67","-1.67","-9.10","-11.03","0","0","70.86"
"23 Mar 2025 10:41:29 PM UTC","24498298632","Order","408-7442566-7142737","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"24 Mar 2025 12:17:34 AM UTC","24498298632","Order","404-8024356-0876313","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","hamala","","","45.99","13.22","0","-4.60","-22.67","0","0","31.94"
"24 Mar 2025 4:19:31 AM UTC","24506241032","Order","406-9830443-9853918","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0.60","-0.60","-6.00","-10.50","0","0","43.49"
"24 Mar 2025 5:50:57 AM UTC","24506241032","Order","404-3980989-6909154","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Sharjah","","","59.99","1.00","-1.00","-6.00","-10.50","0","0","43.49"
"24 Mar 2025 5:54:10 AM UTC","24506241032","Order","403-0868626-3221169","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","1.00","-1.00","-6.00","-10.50","0","0","43.49"
"24 Mar 2025 7:31:39 AM UTC","24506241032","Order","403-4849950-1805144","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Umm Al Quwain","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"24 Mar 2025 4:12:34 PM UTC","24506241032","Order","171-9251736-7813129","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","الشارقة","","","45.99","0.75","-0.75","-4.60","-9.45","0","0","31.94"
"24 Mar 2025 5:54:31 PM UTC","24506241032","Order","405-4011531-8233962","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","45.99","0.60","-0.60","-4.60","-9.45","0","0","31.94"
"24 Mar 2025 8:49:59 PM UTC","24506241032","Order","405-2684785-5986762","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"24 Mar 2025 9:11:20 PM UTC","24506241032","Order","405-9350656-3158729","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","45.99","0","0","-4.60","-9.45","0","0","31.94"
"24 Mar 2025 9:28:34 PM UTC","24506241032","Order","404-6698989-7702765","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","2","amazon.ae","Amazon","Dubai","","","181.98","1.50","-1.50","-36.40","-22.05","0","0","123.53"
"24 Mar 2025 9:28:34 PM UTC","24506241032","Order","404-6698989-7702765","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","2","amazon.ae","Amazon","Dubai","","","181.98","1.50","-1.50","0","-22.05","0","0","159.93"
"24 Mar 2025 9:29:33 PM UTC","24506241032","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-1,981.41","-1,981.41"
"24 Mar 2025 9:36:27 PM UTC","24506241032","Order","408-0032721-5493922","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","أبوظبي","","","45.99","0.75","-0.75","-4.60","-9.45","0","0","31.94"
