"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Mar 20, 2025 11:58:04 p.m. PDT","23165645981","Order","701-3735418-9801842","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Sidney","British Columbia","V8L 3L","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 21, 2025 4:31:21 a.m. PDT","23165645981","Order","701-0754809-5311411","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Toronto","Ontario","M2J 2H","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 21, 2025 6:51:21 a.m. PDT","23165645981","Order","701-3034331-7269005","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Milton","Ontario","L9T 5Y","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 21, 2025 10:46:11 a.m. PDT","23165645981","Order","702-5822186-9267459","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Vancouver","British Columbia","V6B 1B","Combined TCS+MTC","28.49","3.42","0","0","0","0","0","0","0","0","-3.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 22, 2025 12:07:47 a.m. PDT","23165645981","Order","702-9904757-0705043","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","fraserville","Ontario","K0L1V","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 22, 2025 12:33:46 a.m. PDT","23165645981","Order","701-9650679-7533836","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Edmonton","Alberta","T6W 3L","Combined TCS+MTC","18.99","0.95","3.93","0","0","0","0","0","-3.93","0","-0.95","-2.85","-7.71","-0.06","0","8.37"
"Mar 22, 2025 1:57:23 a.m. PDT","23165645981","FBA Inventory Fee","","","FBA Long-Term Storage Fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-27.77","-27.77"
"Mar 22, 2025 2:34:30 a.m. PDT","23165645981","Order","701-3243180-2560237","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Lac La Biche","Alberta","T0A 2C","Combined TCS+MTC","28.49","1.42","7.80","0.39","0","0","0","0","0","0","-1.81","-4.27","-16.64","-0.09","0","15.29"
"Mar 22, 2025 5:07:31 a.m. PDT","23165645981","Order","702-5275546-6763458","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Ingersoll","Ontario","N5C 3W","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 22, 2025 5:50:25 a.m. PDT","23165645981","Order","701-4703736-2460242","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Victoria","British Columbia","V8T 1B","Combined TCS+MTC","18.99","2.28","3.27","0","0","0","0","0","-3.27","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 22, 2025 7:25:21 a.m. PDT","23165645981","Order","701-8511447-2865054","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Burlington","Ontario","L7P 4X","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 22, 2025 8:30:04 a.m. PDT","23165645981","Order","702-3803701-7157043","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Halifax","Nova Scotia","B3M 3W","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-4.27","-4.27","-8.84","-0.09","0","15.29"
"Mar 22, 2025 5:49:02 p.m. PDT","23165645981","Service Fee","","","Cost of advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-522.19","0","-522.19"
"Mar 23, 2025 12:58:31 a.m. PDT","23165645981","Order","701-2252490-9510605","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Cochrane","Alberta","T4C 1E","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 23, 2025 3:54:31 a.m. PDT","23165645981","Order","701-0165988-6180251","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Mirabel","Quebec","J7N 1J","Combined TCS+MTC","18.99","2.84","0","0","0","0","0","0","0","0","-2.84","-2.85","-7.71","-0.06","0","8.37"
"Mar 23, 2025 8:53:48 a.m. PDT","23165645981","Order","702-0912192-0339405","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Merlin","Ontario","N0P 1W","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 23, 2025 8:54:45 a.m. PDT","23165645981","Order","702-4865147-8625836","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Huntsville","Ontario","P1H 2J","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 24, 2025 1:15:14 a.m. PDT","23165645981","Order","701-7722932-5143418","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Bashaw","Alberta","T0B 0H","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 24, 2025 1:46:04 a.m. PDT","23165645981","Order","702-3325471-9492253","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","AIRDRIE","Alberta","T4B0B","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 24, 2025 2:25:04 a.m. PDT","23165645981","Order","702-7931844-5238615","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Boucherville","Quebec","J4B 8V","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-4.27","-4.27","-8.84","-0.09","0","15.29"
"Mar 24, 2025 7:37:37 a.m. PDT","23165645981","Order","701-4658527-9971433","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Fort McMurray","Alberta","T9H 5B","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 24, 2025 8:02:39 a.m. PDT","23165645981","Refund","701-6463724-9163429","ZS-DGQY-G4LL","1.5 Gallon Deep Pour Epoxy Resin Kit, 2""-4"" Deep Pour Epoxy with Crystal Clear Bubble Free Self Leveling 2:1 Clear Epoxy Resin for DIY River Tables Wo","1","amazon.ca","Amazon","Barrhead","Alberta","T7N 1C","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 25, 2025 6:07:07 a.m. PDT","23269289861","Order","701-3876757-2577036","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Quispamsis","New Brunswick","E2G1M","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-4.27","-4.27","-8.84","-0.09","0","15.29"
"Mar 25, 2025 6:28:44 a.m. PDT","23269289861","Order","701-7643052-5573038","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","White Rock","British Columbia","V4B 2C","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 25, 2025 7:21:43 a.m. PDT","23269289861","Order","702-1628360-2108246","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Calgary","Alberta","T2R 0M","Combined TCS+MTC","28.49","1.42","1.16","0","0","0","0","0","-1.16","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 25, 2025 8:18:46 a.m. PDT","23269289861","Order","701-3350829-9565041","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Elko","British Columbia","V0B 1T","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 26, 2025 2:22:53 a.m. PDT","23269289861","Order","701-4594248-2365818","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Nanoose Bay","British Columbia","V9P9J","Combined TCS+MTC","28.49","3.42","2.94","0","0","0","0","0","-2.94","0","-3.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 26, 2025 4:24:02 a.m. PDT","23269289861","Order","701-0604240-6454630","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Kelowna","British Columbia","V1X 4G","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 26, 2025 6:03:26 a.m. PDT","23269289861","Order","702-9838705-7393828","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Hinton","Alberta","T7V 1E","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 26, 2025 6:51:47 a.m. PDT","23269289861","Order","702-0278925-1687478","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Merlin","Ontario","N0P 1W","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 26, 2025 8:16:10 a.m. PDT","23269289861","Transfer","","","To account ending with: 676","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-76.81","-76.81"
"Mar 26, 2025 9:05:49 a.m. PDT","23269289861","Order","701-8119304-9825012","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Victoria","British Columbia","V8N 3E","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 26, 2025 2:30:18 p.m. PDT","23269289861","Order","702-2808302-3209064","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Sherwood Park","Alberta","T8H 2N","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 27, 2025 12:35:14 a.m. PDT","23269289861","Adjustment","702-5201652-5507423","52-3L6N-882S","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.95","12.95"
"Mar 27, 2025 6:17:13 a.m. PDT","23269289861","Order","701-8493270-1661840","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Wilsonville","Ontario","N0E 1Z","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 27, 2025 7:02:55 a.m. PDT","23269289861","Order","701-8564171-7081857","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Mississauga","Ontario","L5B 4E","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 27, 2025 8:27:24 a.m. PDT","23269289861","Order","702-5607564-1480245","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Lion's Head","Ontario","N0H 1W","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 27, 2025 8:28:30 a.m. PDT","23269289861","Order","701-6549910-1753851","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Surrey","British Columbia","V3R 0W","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-8.25","-0.06","0","7.83"
"Mar 27, 2025 8:29:35 a.m. PDT","23269289861","Order","702-2088718-1839421","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Surrey","British Columbia","V3T 1Z","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 27, 2025 11:08:05 p.m. PDT","23269289861","Order","702-6895614-4627451","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Vaughan","Ontario","L4L 0G","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 27, 2025 11:48:19 p.m. PDT","23269289861","Order","701-7468639-5700268","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Montreal","Quebec","H3C 0G","Combined TCS+MTC","18.99","2.84","0","0","0","0","0","0","0","0","-2.84","-2.85","-7.71","-0.06","0","8.37"
"Mar 28, 2025 5:20:58 a.m. PDT","23269289861","Order","702-0282723-1589079","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Stouffville","ON","L4A 2E","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 28, 2025 5:56:50 a.m. PDT","23269289861","Order","701-9558804-1891439","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","White Rock","British Columbia","V4B 2G","Combined TCS+MTC","28.49","3.42","0","0","0","0","0","0","0","0","-3.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 28, 2025 12:15:54 p.m. PDT","23269289861","Order","702-0681138-4591445","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Drayton Valley","Alberta","T7A 1L","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 28, 2025 1:02:43 p.m. PDT","23269289861","Order","702-3755319-8034632","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Englehart","Ontario","P0J 1H","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 28, 2025 1:36:08 p.m. PDT","23269289861","Adjustment","","52-3L6N-882S","FBA Inventory Reimbursement - General Adjustment","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-12.95","-12.95"
"Mar 28, 2025 9:48:15 p.m. PDT","23269289861","Order","702-1997967-2424263","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","St Catharines","Ontario","L2R 0B","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 28, 2025 11:44:10 p.m. PDT","23269289861","Order","701-8466166-3968260","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Richmond Hill","Ontario","L4C 5R","","54.14","0","0","0","0","0","0","0","0","0","0","-8.12","-18.80","-0.16","0","27.06"
"Mar 28, 2025 11:57:48 p.m. PDT","23269289861","Order","701-0196033-3640235","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Les mechins","Québec","G0J1T","Combined TCS+MTC","18.99","2.84","0","0","0","0","0","0","0","0","-2.84","-2.85","-7.71","-0.06","0","8.37"
"Mar 29, 2025 1:44:13 a.m. PDT","23269289861","Order","702-7356534-4140238","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","St Sophie","Québec","J5J2T","Combined TCS+MTC","18.99","2.84","0","0","0","0","0","0","0","0","-2.84","-2.85","-7.71","-0.06","0","8.37"
"Mar 29, 2025 8:08:25 a.m. PDT","23269289861","Order","701-8827919-9551453","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Drumbo","Ontario","N0J 1G","Combined TCS+MTC","18.99","2.47","3.27","0","0","0","0","0","-3.27","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 29, 2025 9:03:36 a.m. PDT","23269289861","Order","701-5456303-5205022","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Moose Jaw","Saskatchewan","S6H 3K","","54.14","0","0","0","0","0","0","0","0","0","0","-8.12","-18.80","-0.16","0","27.06"
"Mar 29, 2025 12:40:36 p.m. PDT","23269289861","Order","702-8878440-9101868","51-MQ61-6SU7","YOBTOP Epoxy Resin 80oz Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DIY Cr","1","amazon.ca","Amazon","Mount Forest","Ontario","N0G 2L","","42.99","0","0","0","0","0","0","0","0","0","0","-6.45","-17.26","-0.13","0","19.15"
"Mar 30, 2025 12:21:26 a.m. PDT","23269289861","Order","701-5139879-8594622","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Victoria","British Columbia","V9B 5W","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-8.25","-0.06","0","7.83"
"Mar 30, 2025 8:46:34 a.m. PDT","23269289861","Order","702-2049909-5241852","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Scarborough","Ontario","M1S 4W","","54.14","0","0","0","0","0","0","0","0","0","0","-8.12","-18.80","-0.16","0","27.06"
"Mar 31, 2025 12:06:49 a.m. PDT","23269289861","Order","702-3680741-7095413","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Sussex","New Brunswick","E4E 1B","Combined TCS+MTC","18.99","2.85","0","0","0","0","0","0","0","0","-2.85","-2.85","-8.25","-0.06","0","7.83"
"Mar 31, 2025 1:10:48 a.m. PDT","23269289861","Order","702-9248622-1069864","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Carp","Ontario","K0A 1L","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 31, 2025 6:09:54 a.m. PDT","23269289861","Order","701-6921487-3905824","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Edwards","Ontario","K0A 1V","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 31, 2025 8:12:57 a.m. PDT","23269289861","Order","701-5608108-7680200","51-MQ61-6SU7","YOBTOP Epoxy Resin 80oz Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DIY Cr","1","amazon.ca","Amazon","Innisfil","ON","L9S 0N","","42.99","0","0","0","0","0","0","0","0","0","0","-6.45","-17.26","-0.13","0","19.15"
"Mar 31, 2025 8:22:24 a.m. PDT","23269289861","Order","701-8215997-0368246","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Luskville","Quebec","J0X 2G","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-4.27","-4.27","-8.84","-0.09","0","15.29"
